"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","SUM_OP_TIME","COUNT_OP_TIME","GLOAD (MWh)","SLOAD (1000 lbs)","SO2_MASS (tons)","SO2_RATE (lbs/mmBtu)","NOX_RATE (lbs/mmBtu)","NOX_MASS (tons)","CO2_MASS (tons)","CO2_RATE (tons/mmBtu)","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-03-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-04-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-05-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-06-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-07-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-08-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-09-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-10-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-11-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-12-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-13-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-14-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-15-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-16-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-17-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-18-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-19-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-20-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-21-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-22-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-23-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-24-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-25-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-26-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-27-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","02-28-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-01-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-02-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-03-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-04-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-05-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-06-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-07-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-08-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-09-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-10-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-11-2017","13.5","14","","620.5",".061",".1246",".5121",".238","95.952",".1027","935.05","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-12-2017","24","24","","1623",".028",".0228",".4858",".59","249.21",".1027","2429.5","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-13-2017","24","24","","1602",".035",".0287",".4991",".61","250.907",".1026","2446.4","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-14-2017","24","24","","1684",".079",".0627",".5",".654","267.338",".1028","2606","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-15-2017","24","24","","1382",".091",".0644",".5098",".572","232.22",".1029","2262.3","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-16-2017","24","24","","1255",".022",".0226",".504",".494","201.79",".1026","1966.9","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-17-2017","24","24","","1333",".113",".1046",".5027",".497","204.644",".1027","1994.7","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-18-2017","19.65","20","","2095.15",".068",".06",".5508",".783","299.573",".1028","2920.045","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-19-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-20-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-21-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-22-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-23-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-24-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-25-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-26-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-27-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-28-2017","0","0","","","","","","","","","","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-29-2017","18.73","19","","1668.38",".252",".2973",".5698",".733","274.393",".1026","2674.273","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-30-2017","24","24","","2711",".223",".1078",".5018","1.016","416.1",".1028","4056.1","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR01B","03-31-2017","24","24","","2557",".025",".0129",".5415","1.04","394.3",".1027","3842.7","7523","9928"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-01-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-02-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-03-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-04-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-05-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-06-2017","15.6","16","","492.8",".098",".3114",".7483",".295","104.208",".1033","1016.76","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-07-2017","24","24","","1216",".046",".0472",".5353",".521","199.751",".1026","1947.6","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-08-2017","24","24","","1191",".086",".0898",".529",".509","197.539",".1025","1926.4","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-09-2017","24","24","","1213",".017",".0167",".5306",".523","202.665",".1027","1974.8","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-10-2017","13.35","14","","708.65",".033",".1126",".5106",".286","115.725",".1025","1128.765","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-11-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-12-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-13-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-14-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-15-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-16-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-17-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-18-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-19-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-20-2017","11.7","12","","653.1",".212",".5426",".9288",".357","124.64",".1031","1213.13","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-21-2017","24","24","","2870",".115",".0489",".526","1.192","464.3",".1028","4523.8","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-22-2017","24","24","","2794",".206",".0963",".526","1.138","444.3",".1027","4329.8","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-23-2017","24","24","","3014",".095",".0409",".5488","1.287","481.2",".1026","4690.9","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-24-2017","24","24","","3107",".073",".0293",".5344","1.313","504.2",".1026","4914.9","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-25-2017","24","24","","3043",".201",".0865",".5155","1.22","485.9",".1028","4734.9","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-26-2017","24","24","","3032",".087",".0362",".5363","1.276","488.5",".1028","4760.9","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-27-2017","24","24","","2870",".068",".0299",".5715","1.304","468.6",".1027","4568.1","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-28-2017","24","24","","2739",".073",".0334",".6122","1.348","451.8",".1028","4402.4","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-29-2017","24","24","","2792",".073",".0327",".5849","1.304","457.8",".1028","4459.7","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-30-2017","24","24","","3061",".073",".0296",".5604","1.382","505.7",".1027","4929.2","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","01-31-2017","24","24","","3041",".073",".0304",".5546","1.336","494.6",".1028","4819.9","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-01-2017","24","24","","3033",".073",".031",".5475","1.293","484.7",".1027","4725.5","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-02-2017","24","24","","3049",".082",".0344",".544","1.287","485.5",".1026","4732.6","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-03-2017","24","24","","3007",".097",".041",".5345","1.263","484.6",".1024","4727.8","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-04-2017","24","24","","2970",".067",".0284",".5359","1.252","479.6",".1026","4674.4","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-05-2017","24","24","","2953",".094",".0406",".5446","1.252","471.7",".1027","4597.7","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-06-2017","24","24","","3068",".072",".0306",".573","1.348","483.1",".1028","4706.2","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-07-2017","24","24","","3079",".071",".0298",".5397","1.277","485.6",".1027","4733.4","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-08-2017","24","24","","3062",".072",".0312",".5267","1.222","476.2",".1028","4639.7","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-09-2017","24","24","","3097",".071",".0292",".5456","1.317","495.5",".1026","4829.8","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-10-2017","24","24","","3038",".065",".0274",".5345","1.27","487.3",".1027","4750.4","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-11-2017","24","24","","2822",".061",".0283",".5289","1.142","443.1",".1026","4318","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-12-2017","24","24","","2710",".062",".0305",".5313","1.082","417.7",".1027","4070.7","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-13-2017","24","24","","2990",".086",".0372",".5309","1.222","472.2",".1026","4604.7","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-14-2017","24","24","","3089",".111",".0454",".4806","1.162","497",".1026","4846.5","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-15-2017","24","24","","3069",".101",".0425",".5064","1.195","484.5",".1028","4720.7","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-16-2017","23.35","24","","2490.75",".159",".0748",".5138","1.039","420.672",".1028","4098.96","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-17-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-18-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-19-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-20-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-21-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-22-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-23-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-24-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-25-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-26-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-27-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","02-28-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-01-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-02-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-03-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-04-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-05-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-06-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-07-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-08-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-09-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-10-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-11-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-12-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-13-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-14-2017","4.75","5","","77.25",".088",".5556",".6466",".108","34.612",".1028","336.95","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-15-2017","24","24","","1545",".146",".1009",".5095",".633","256.545",".1025","2501.6","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-16-2017","24","24","","1323",".071",".0708",".4859",".505","213.33",".1026","2079.8","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-17-2017","24","24","","1424",".177",".1435",".5338",".605","232.704",".1027","2268.9","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-18-2017","24","24","","2609",".094",".0427",".5282","1.001","407.574",".1028","3972.4","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-19-2017","8.75","9","","643",".033",".0723",".5596",".29","105.447",".103","1027.525","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-20-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-21-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-22-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-23-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-24-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-25-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-26-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-27-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-28-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-29-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-30-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02A","03-31-2017","0","0","","","","","","","","","","7523","9929"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-01-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-02-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-03-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-04-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-05-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-06-2017","15.17","16","","488.5",".105",".2678",".5413",".283","99.272",".1026","968.16","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-07-2017","24","24","","1081",".041",".0472",".5353",".462","177.649",".1026","1732.1","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-08-2017","24","24","","1087",".079",".0898",".529",".464","180.261",".1025","1757.9","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-09-2017","24","24","","1104",".015",".0167",".5306",".476","184.435",".1027","1797.2","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-10-2017","13.35","14","","648.2",".03",".1126",".5106",".262","105.975",".1025","1033.67","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-11-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-12-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-13-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-14-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-15-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-16-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-17-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-18-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-19-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-20-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-21-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-22-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-23-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-24-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-25-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-26-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-27-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-28-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-29-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-30-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","01-31-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-01-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-02-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-03-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-04-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-05-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-06-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-07-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-08-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-09-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-10-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-11-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-12-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-13-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-14-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-15-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-16-2017","15.38","16","","857",".048",".0983",".5141",".336","132.728",".1028","1294.1","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-17-2017","24","24","","2868",".106",".0469",".5341","1.216","466.8",".1026","4551.8","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-18-2017","24","24","","2626",".09",".0422",".5305","1.128","436.1",".1027","4251.4","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-19-2017","24","24","","2647",".089",".0418",".5105","1.088","437.3",".1024","4264.7","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-20-2017","24","24","","2824",".096",".042",".509","1.164","469.5",".1028","4576","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-21-2017","24","24","","2927",".117",".0488",".5077","1.208","488.8",".1027","4764.5","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-22-2017","24","24","","2934",".127",".0529",".5003","1.191","489",".1028","4764.5","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-23-2017","24","24","","2960",".097",".0404",".4959","1.187","492.3",".1028","4795.6","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-24-2017","24","24","","2836",".098",".0426",".5148","1.181","470.3",".1025","4586","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-25-2017","24","24","","2683",".089",".0413",".5195","1.122","443",".1028","4317.4","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-26-2017","24","24","","2705",".087",".0396",".5339","1.171","450.3",".1028","4387.4","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-27-2017","16.83","17","","2206.01",".089",".0704",".5399",".943","364.595",".1028","3553.371","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","02-28-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-01-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-02-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-03-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-04-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-05-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-06-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-07-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-08-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-09-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-10-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-11-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-12-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-13-2017","0","0","","","","","","","","","","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-14-2017","4.75","5","","44.5",".065",".5556",".6466",".067","21.513",".1028","209.5","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-15-2017","24","24","","1207",".098",".1009",".5095",".495","199.655",".1025","1946.8","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-16-2017","24","24","","1587",".103",".0708",".486",".605","255.67",".1026","2492.2","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-17-2017","24","24","","1313",".164",".1435",".5338",".557","214.496",".1027","2091.4","7523","9930"
"NC","Edgecombe Genco, LLC","10384","BLR02B","03-18-2017","24","24","","2334",".083",".0427",".5282",".893","364.426",".1028","3552","7523","9930"
